M,N,AvgTime,TotalRun,NonZeroPerRow,NonZeroElements,Bandwidth,Flops,value_type,Type,Strides,TransactionByte,WordSize
4280000,4280000, 18.903300,10,8.000000,34240000,23.547212,3.622648,4,CUSP,34235988,128,32
4280000,4280000, 17.151100,10,8.000000,34240000,25.952855,3.992747,4,CUSPARSE,34235988,128,32
4280000,4280000, 37.254200,10,16.000000,68480000,22.977275,3.676364,4,CUSP,68471887,128,32
4280000,4280000, 37.203300,10,16.000000,68480000,23.008712,3.681394,4,CUSPARSE,68471887,128,32
4280000,4280000, 70.712200,10,32.000000,136960000,23.726599,3.873730,4,CUSP,136944122,128,32
4280000,4280000, 74.626000,10,32.000000,136960000,22.482245,3.670571,4,CUSPARSE,136944122,128,32
4280000,4280000,137.920200,10,64.000000,273920000,24.081172,3.972152,4,CUSP,273888588,128,32
4280000,4280000,152.737600,10,64.000000,273920000,21.745006,3.586805,4,CUSPARSE,273888588,128,32
4280000,4280000,274.788000,10,128.000000,547840000,24.048794,3.987365,4,CUSP,547776236,128,32
4280000,4280000,275.944700,10,128.000000,547840000,23.947987,3.970651,4,CUSPARSE,547776236,128,32
4300000,4300000,  2.970600,10,1.000000,4300000,28.950382,2.895038,4,CUSP,4299512,128,32
4300000,4300000,  3.749000,10,1.000000,4300000,22.939452,2.293945,4,CUSPARSE,4299512,128,32
4300000,4300000,  5.423900,10,2.000000,8600000,25.369200,3.171150,4,CUSP,8599039,128,32
4300000,4300000,  5.084100,10,2.000000,8600000,27.064771,3.383096,4,CUSPARSE,8599039,128,32
4300000,4300000,  9.885100,10,4.000000,17200000,24.359896,3.479985,4,CUSP,17198006,128,32
4300000,4300000,  8.528600,10,4.000000,17200000,28.234412,4.033487,4,CUSPARSE,17198006,128,32
4300000,4300000, 18.952300,10,8.000000,34400000,23.596081,3.630166,4,CUSP,34395965,128,32
4300000,4300000, 17.245400,10,8.000000,34400000,25.931553,3.989470,4,CUSPARSE,34395965,128,32
4300000,4300000, 37.547600,10,16.000000,68800000,22.904260,3.664682,4,CUSP,68792055,128,32
4300000,4300000, 37.467300,10,16.000000,68800000,22.953349,3.672536,4,CUSPARSE,68792055,128,32
4300000,4300000, 70.814400,10,32.000000,137600000,23.803068,3.886215,4,CUSP,137584238,128,32
4300000,4300000, 74.992100,10,32.000000,137600000,22.477034,3.669720,4,CUSPARSE,137584238,128,32
4300000,4300000,138.634900,10,64.000000,275200000,24.068975,3.970140,4,CUSP,275168440,128,32
4300000,4300000,153.490000,10,64.000000,275200000,21.739527,3.585901,4,CUSPARSE,275168440,128,32
4300000,4300000,276.428800,10,128.000000,550400000,24.017758,3.982219,4,CUSP,550336879,128,32
4300000,4300000,277.849400,10,128.000000,550400000,23.894959,3.961858,4,CUSPARSE,550336879,128,32
4320000,4320000,  2.984000,10,1.000000,4320000,28.954425,2.895442,4,CUSP,4319531,128,32
4320000,4320000,  3.769200,10,1.000000,4320000,22.922637,2.292264,4,CUSPARSE,4319531,128,32
4320000,4320000,  5.196700,10,2.000000,8640000,26.601498,3.325187,4,CUSP,8638986,128,32
4320000,4320000,  5.197200,10,2.000000,8640000,26.598939,3.324867,4,CUSPARSE,8638986,128,32
4320000,4320000, 10.614400,10,4.000000,17280000,22.791680,3.255954,4,CUSP,17278031,128,32
4320000,4320000,  9.003100,10,4.000000,17280000,26.870745,3.838678,4,CUSPARSE,17278031,128,32
4320000,4320000, 20.145200,10,8.000000,34560000,22.302087,3.431090,4,CUSP,34555971,128,32
4320000,4320000, 17.533600,10,8.000000,34560000,25.623945,3.942145,4,CUSPARSE,34555971,128,32
4320000,4320000, 37.811400,10,16.000000,69120000,22.850252,3.656040,4,CUSP,69112047,128,32
4320000,4320000, 37.606200,10,16.000000,69120000,22.974935,3.675990,4,CUSPARSE,69112047,128,32
4320000,4320000, 71.181600,10,32.000000,138240000,23.790418,3.884150,4,CUSP,138224060,128,32
4320000,4320000, 75.359800,10,32.000000,138240000,22.471397,3.668800,4,CUSPARSE,138224060,128,32
4320000,4320000,139.189800,10,64.000000,276480000,24.084523,3.972705,4,CUSP,276448363,128,32
4320000,4320000,154.059700,10,64.000000,276480000,21.759876,3.589258,4,CUSPARSE,276448363,128,32
4320000,4320000,277.762300,10,128.000000,552960000,24.013626,3.981534,4,CUSP,552896498,128,32
4320000,4320000,279.267700,10,128.000000,552960000,23.884180,3.960071,4,CUSPARSE,552896498,128,32
4340000,4340000,  2.999100,10,1.000000,4340000,28.942017,2.894202,4,CUSP,4339518,128,32
4340000,4340000,  3.778000,10,1.000000,4340000,22.975120,2.297512,4,CUSPARSE,4339518,128,32
4340000,4340000,  5.470600,10,2.000000,8680000,25.386613,3.173327,4,CUSP,8678952,128,32
4340000,4340000,  5.122300,10,2.000000,8680000,27.112821,3.389103,4,CUSPARSE,8678952,128,32
4340000,4340000, 10.657900,10,4.000000,17360000,22.803742,3.257677,4,CUSP,17358072,128,32
4340000,4340000,  9.031100,10,4.000000,17360000,26.911451,3.844493,4,CUSPARSE,17358072,128,32
4340000,4340000, 20.144200,10,8.000000,34720000,22.406450,3.447146,4,CUSP,34715977,128,32
4340000,4340000, 17.613700,10,8.000000,34720000,25.625508,3.942386,4,CUSPARSE,34715977,128,32
4340000,4340000, 37.715100,10,16.000000,69440000,23.014655,3.682345,4,CUSP,69431957,128,32
4340000,4340000, 37.836500,10,16.000000,69440000,22.940811,3.670530,4,CUSPARSE,69431957,128,32
4340000,4340000, 71.556500,10,32.000000,138880000,23.775338,3.881688,4,CUSP,138864061,128,32
4340000,4340000, 75.701500,10,32.000000,138880000,22.473531,3.669148,4,CUSPARSE,138864061,128,32
4340000,4340000,139.993000,10,64.000000,277760000,24.057203,3.968198,4,CUSP,277728427,128,32
4340000,4340000,155.083100,10,64.000000,277760000,21.716357,3.582080,4,CUSPARSE,277728427,128,32
4340000,4340000,279.105500,10,128.000000,555520000,24.008699,3.980717,4,CUSP,555456487,128,32
4340000,4340000,280.655400,10,128.000000,555520000,23.876113,3.958734,4,CUSPARSE,555456487,128,32
4360000,4360000,  3.008100,10,1.000000,4360000,28.988399,2.898840,4,CUSP,4359549,128,32
4360000,4360000,  3.794900,10,1.000000,4360000,22.978209,2.297821,4,CUSPARSE,4359549,128,32
4360000,4360000,  5.501800,10,2.000000,8720000,25.358974,3.169872,4,CUSP,8718954,128,32
4360000,4360000,  5.158800,10,2.000000,8720000,27.045050,3.380631,4,CUSPARSE,8718954,128,32
4360000,4360000, 10.712600,10,4.000000,17440000,22.791853,3.255979,4,CUSP,17437996,128,32
4360000,4360000,  9.083300,10,4.000000,17440000,26.880099,3.840014,4,CUSPARSE,17437996,128,32
4360000,4360000, 20.195200,10,8.000000,34880000,22.452860,3.454286,4,CUSP,34876073,128,32
4360000,4360000, 17.700500,10,8.000000,34880000,25.617356,3.941132,4,CUSPARSE,34876073,128,32
4360000,4360000, 37.718400,10,16.000000,69760000,23.118690,3.698990,4,CUSP,69752021,128,32
4360000,4360000, 37.950200,10,16.000000,69760000,22.977481,3.676397,4,CUSPARSE,69752021,128,32
4360000,4360000, 70.918000,10,32.000000,139520000,24.099946,3.934685,4,CUSP,139504018,128,32
4360000,4360000, 76.089700,10,32.000000,139520000,22.461910,3.667251,4,CUSPARSE,139504018,128,32
4360000,4360000,140.619700,10,64.000000,279040000,24.060356,3.968718,4,CUSP,279008153,128,32
4360000,4360000,155.785700,10,64.000000,279040000,21.718040,3.582357,4,CUSPARSE,279008153,128,32
4360000,4360000,280.040700,10,128.000000,558080000,24.038792,3.985706,4,CUSP,558016278,128,32
4360000,4360000,281.361100,10,128.000000,558080000,23.925980,3.967002,4,CUSPARSE,558016278,128,32
4380000,4380000,  2.842600,10,1.000000,4380000,30.816859,3.081686,4,CUSP,4379487,128,32
4380000,4380000,  3.814000,10,1.000000,4380000,22.968014,2.296801,4,CUSPARSE,4379487,128,32
4380000,4380000,  5.525500,10,2.000000,8760000,25.366031,3.170754,4,CUSP,8759014,128,32
4380000,4380000,  5.176300,10,2.000000,8760000,27.077257,3.384657,4,CUSPARSE,8759014,128,32
4380000,4380000, 10.760200,10,4.000000,17520000,22.795116,3.256445,4,CUSP,17517983,128,32
4380000,4380000,  9.121700,10,4.000000,17520000,26.889725,3.841389,4,CUSPARSE,17517983,128,32
4380000,4380000, 20.374200,10,8.000000,35040000,22.357688,3.439644,4,CUSP,35036164,128,32
4380000,4380000, 17.797300,10,8.000000,35040000,25.594894,3.937676,4,CUSPARSE,35036164,128,32
4380000,4380000, 38.282200,10,16.000000,70080000,22.882698,3.661232,4,CUSP,70072043,128,32
4380000,4380000, 38.190600,10,16.000000,70080000,22.937582,3.670013,4,CUSPARSE,70072043,128,32
4380000,4380000, 72.099600,10,32.000000,140160000,23.813724,3.887955,4,CUSP,140144057,128,32
4380000,4380000, 76.445200,10,32.000000,140160000,22.460011,3.666941,4,CUSPARSE,140144057,128,32
4380000,4380000,141.290600,10,64.000000,280320000,24.055953,3.967992,4,CUSP,280288360,128,32
4380000,4380000,156.662600,10,64.000000,280320000,21.695542,3.578646,4,CUSPARSE,280288360,128,32
4380000,4380000,281.731200,10,128.000000,560640000,24.004157,3.979964,4,CUSP,560576436,128,32
4380000,4380000,283.314900,10,128.000000,560640000,23.869976,3.957716,4,CUSPARSE,560576436,128,32
4400000,4400000,  3.052100,10,1.000000,4400000,28.832608,2.883261,4,CUSP,4399520,128,32
4400000,4400000,  3.842000,10,1.000000,4400000,22.904738,2.290474,4,CUSPARSE,4399520,128,32
4400000,4400000,  5.549700,10,2.000000,8800000,25.370741,3.171343,4,CUSP,8798955,128,32
4400000,4400000,  5.204100,10,2.000000,8800000,27.055592,3.381949,4,CUSPARSE,8798955,128,32
4400000,4400000, 10.807200,10,4.000000,17600000,22.799615,3.257088,4,CUSP,17598038,128,32
4400000,4400000,  9.160700,10,4.000000,17600000,26.897508,3.842501,4,CUSPARSE,17598038,128,32
4400000,4400000, 20.454300,10,8.000000,35200000,22.371824,3.441819,4,CUSP,35196044,128,32
4400000,4400000, 17.888600,10,8.000000,35200000,25.580538,3.935467,4,CUSPARSE,35196044,128,32
4400000,4400000, 38.265000,10,16.000000,70400000,22.997517,3.679603,4,CUSP,70392016,128,32
4400000,4400000, 38.329600,10,16.000000,70400000,22.958758,3.673401,4,CUSPARSE,70392016,128,32
4400000,4400000, 72.559600,10,32.000000,140800000,23.770804,3.880948,4,CUSP,140784187,128,32
4400000,4400000, 76.954000,10,32.000000,140800000,22.413390,3.659329,4,CUSPARSE,140784187,128,32
4400000,4400000,141.472700,10,64.000000,281600000,24.134692,3.980980,4,CUSP,281567749,128,32
4400000,4400000,157.279500,10,64.000000,281600000,21.709123,3.580886,4,CUSPARSE,281567749,128,32
4400000,4400000,283.200200,10,128.000000,563200000,23.988684,3.977398,4,CUSP,563136472,128,32
4400000,4400000,284.893300,10,128.000000,563200000,23.846121,3.953761,4,CUSPARSE,563136472,128,32
4420000,4420000,  3.066600,10,1.000000,4420000,28.826715,2.882671,4,CUSP,4419479,128,32
4420000,4420000,  3.863100,10,1.000000,4420000,22.883178,2.288318,4,CUSPARSE,4419479,128,32
4420000,4420000,  5.581400,10,2.000000,8840000,25.341313,3.167664,4,CUSP,8839014,128,32
4420000,4420000,  5.228200,10,2.000000,8840000,27.053289,3.381661,4,CUSPARSE,8839014,128,32
4420000,4420000, 10.715500,10,4.000000,17680000,23.099249,3.299893,4,CUSP,17677983,128,32
4420000,4420000,  8.876800,10,4.000000,17680000,27.883923,3.983417,4,CUSPARSE,17677983,128,32
4420000,4420000, 20.578000,10,8.000000,35360000,22.338420,3.436680,4,CUSP,35355973,128,32
4420000,4420000, 17.995900,10,8.000000,35360000,25.543596,3.929784,4,CUSPARSE,35355973,128,32
4420000,4420000, 38.449800,10,16.000000,70720000,22.991017,3.678563,4,CUSP,70712200,128,32
4420000,4420000, 38.546400,10,16.000000,70720000,22.933400,3.669344,4,CUSPARSE,70712200,128,32
4420000,4420000, 72.943100,10,32.000000,141440000,23.753309,3.878091,4,CUSP,141423993,128,32
4420000,4420000, 77.260400,10,32.000000,141440000,22.425978,3.661384,4,CUSPARSE,141423993,128,32
4420000,4420000,142.691500,10,64.000000,282880000,24.037311,3.964917,4,CUSP,282848018,128,32
4420000,4420000,158.137200,10,64.000000,282880000,21.689520,3.577653,4,CUSPARSE,282848018,128,32
4420000,4420000,284.485600,10,128.000000,565760000,23.988842,3.977425,4,CUSP,565696883,128,32
4420000,4420000,286.177900,10,128.000000,565760000,23.846985,3.953904,4,CUSPARSE,565696883,128,32
4440000,4440000,  3.066600,10,1.000000,4440000,28.957153,2.895715,4,CUSP,4439477,128,32
4440000,4440000,  3.864800,10,1.000000,4440000,22.976610,2.297661,4,CUSPARSE,4439477,128,32
4440000,4440000,  5.602300,10,2.000000,8880000,25.361013,3.170127,4,CUSP,8878978,128,32
4440000,4440000,  5.248800,10,2.000000,8880000,27.069045,3.383631,4,CUSPARSE,8878978,128,32
4440000,4440000, 10.914000,10,4.000000,17760000,22.781749,3.254535,4,CUSP,17757968,128,32
4440000,4440000,  9.265200,10,4.000000,17760000,26.835903,3.833700,4,CUSPARSE,17757968,128,32
4440000,4440000, 20.637200,10,8.000000,35520000,22.375129,3.442327,4,CUSP,35516068,128,32
4440000,4440000, 18.041800,10,8.000000,35520000,25.593899,3.937523,4,CUSPARSE,35516068,128,32
4440000,4440000, 38.629900,10,16.000000,71040000,22.987375,3.677980,4,CUSP,71032176,128,32
4440000,4440000, 38.759600,10,16.000000,71040000,22.910453,3.665673,4,CUSPARSE,71032176,128,32
4440000,4440000, 73.133200,10,32.000000,142080000,23.798767,3.885513,4,CUSP,142063938,128,32
4440000,4440000, 77.588200,10,32.000000,142080000,22.432277,3.662413,4,CUSPARSE,142063938,128,32
4440000,4440000,143.334900,10,64.000000,284160000,24.037691,3.964980,4,CUSP,284128765,128,32
4440000,4440000,158.889800,10,64.000000,284160000,21.684463,3.576819,4,CUSPARSE,284128765,128,32
4440000,4440000,285.756600,10,128.000000,568320000,23.990207,3.977651,4,CUSP,568256415,128,32
4440000,4440000,287.428600,10,128.000000,568320000,23.850654,3.954513,4,CUSPARSE,568256415,128,32
4460000,4460000,  3.085800,10,1.000000,4460000,28.906606,2.890660,4,CUSP,4459504,128,32
4460000,4460000,  3.893200,10,1.000000,4460000,22.911745,2.291174,4,CUSPARSE,4459504,128,32
4460000,4460000,  5.282500,10,2.000000,8920000,27.017511,3.377189,4,CUSP,8919027,128,32
4460000,4460000,  5.454800,10,2.000000,8920000,26.164113,3.270514,4,CUSPARSE,8919027,128,32
4460000,4460000, 10.445300,10,4.000000,17840000,23.911233,3.415890,4,CUSP,17837970,128,32
4460000,4460000,  8.959400,10,4.000000,17840000,27.876867,3.982410,4,CUSPARSE,17837970,128,32
4460000,4460000, 20.713300,10,8.000000,35680000,22.393342,3.445129,4,CUSP,35676054,128,32
4460000,4460000, 18.156100,10,8.000000,35680000,25.547337,3.930359,4,CUSPARSE,35676054,128,32
4460000,4460000, 38.773900,10,16.000000,71360000,23.005166,3.680827,4,CUSP,71351958,128,32
4460000,4460000, 38.925400,10,16.000000,71360000,22.915628,3.666501,4,CUSPARSE,71351958,128,32
4460000,4460000, 73.430400,10,32.000000,142720000,23.809213,3.887218,4,CUSP,142704015,128,32
4460000,4460000, 78.049600,10,32.000000,142720000,22.400115,3.657162,4,CUSPARSE,142704015,128,32
4460000,4460000,144.047800,10,64.000000,285440000,24.026469,3.963129,4,CUSP,285408083,128,32
4460000,4460000,159.709000,10,64.000000,285440000,21.670413,3.574501,4,CUSPARSE,285408083,128,32
4460000,4460000,287.163600,10,128.000000,570880000,23.980198,3.975991,4,CUSP,570816459,128,32
4460000,4460000,288.939600,10,128.000000,570880000,23.832801,3.951553,4,CUSPARSE,570816459,128,32
4480000,4480000,  3.099300,10,1.000000,4480000,28.909755,2.890975,4,CUSP,4479564,128,32
4480000,4480000,  3.907300,10,1.000000,4480000,22.931437,2.293144,4,CUSPARSE,4479564,128,32
4480000,4480000,  5.653600,10,2.000000,8960000,25.357295,3.169662,4,CUSP,8959020,128,32
4480000,4480000,  5.295500,10,2.000000,8960000,27.072043,3.384005,4,CUSPARSE,8959020,128,32
4480000,4480000, 11.015500,10,4.000000,17920000,22.775181,3.253597,4,CUSP,17918005,128,32
4480000,4480000,  9.341800,10,4.000000,17920000,26.855639,3.836520,4,CUSPARSE,17918005,128,32
4480000,4480000, 20.804200,10,8.000000,35840000,22.395478,3.445458,4,CUSP,35836031,128,32
4480000,4480000, 18.262000,10,8.000000,35840000,25.513088,3.925090,4,CUSPARSE,35836031,128,32
4480000,4480000, 39.051600,10,16.000000,71680000,22.944002,3.671040,4,CUSP,71672008,128,32
4480000,4480000, 39.118300,10,16.000000,71680000,22.904881,3.664781,4,CUSPARSE,71672008,128,32
4480000,4480000, 73.774200,10,32.000000,143360000,23.804528,3.886454,4,CUSP,143344216,128,32
4480000,4480000, 78.346400,10,32.000000,143360000,22.415325,3.659645,4,CUSPARSE,143344216,128,32
4480000,4480000,144.802600,10,64.000000,286720000,24.008409,3.960150,4,CUSP,286688124,128,32
4480000,4480000,160.646800,10,64.000000,286720000,21.640518,3.569570,4,CUSPARSE,286688124,128,32
4480000,4480000,288.558200,10,128.000000,573440000,23.971317,3.974519,4,CUSP,573376441,128,32
4480000,4480000,290.398100,10,128.000000,573440000,23.819440,3.949337,4,CUSPARSE,573376441,128,32
4500000,4500000,  3.113300,10,1.000000,4500000,28.908234,2.890823,4,CUSP,4499503,128,32
4500000,4500000,  3.933100,10,1.000000,4500000,22.882714,2.288271,4,CUSPARSE,4499503,128,32
4500000,4500000,  5.678200,10,2.000000,9000000,25.360150,3.170019,4,CUSP,8999039,128,32
4500000,4500000,  5.317800,10,2.000000,9000000,27.078868,3.384858,4,CUSPARSE,8999039,128,32
4500000,4500000, 11.067000,10,4.000000,18000000,22.770399,3.252914,4,CUSP,17998085,128,32
4500000,4500000,  9.391800,10,4.000000,18000000,26.831918,3.833131,4,CUSPARSE,17998085,128,32
4500000,4500000, 21.007600,10,8.000000,36000000,22.277652,3.427331,4,CUSP,35996054,128,32
4500000,4500000, 18.348500,10,8.000000,36000000,25.506172,3.924026,4,CUSPARSE,35996054,128,32
4500000,4500000, 39.167300,10,16.000000,72000000,22.978352,3.676536,4,CUSP,71992003,128,32
4500000,4500000, 39.305000,10,16.000000,72000000,22.897850,3.663656,4,CUSPARSE,71992003,128,32
4500000,4500000, 74.189600,10,32.000000,144000000,23.776918,3.881946,4,CUSP,143984000,128,32
4500000,4500000, 78.761300,10,32.000000,144000000,22.396786,3.656618,4,CUSPARSE,143984000,128,32
4500000,4500000,145.431800,10,64.000000,288000000,24.011255,3.960619,4,CUSP,287968116,128,32
4500000,4500000,161.305100,10,64.000000,288000000,21.648417,3.570873,4,CUSPARSE,287968116,128,32
4500000,4500000,289.889300,10,128.000000,576000000,23.967770,3.973931,4,CUSP,575936720,128,32
4500000,4500000,291.688500,10,128.000000,576000000,23.819931,3.949419,4,CUSPARSE,575936720,128,32
4520000,4520000,  3.125000,10,1.000000,4520000,28.928001,2.892800,4,CUSP,4519533,128,32
4520000,4520000,  3.948600,10,1.000000,4520000,22.894191,2.289419,4,CUSPARSE,4519533,128,32
4520000,4520000,  5.706300,10,2.000000,9040000,25.347424,3.168428,4,CUSP,9039009,128,32
4520000,4520000,  5.351200,10,2.000000,9040000,27.029452,3.378681,4,CUSPARSE,9039009,128,32
4520000,4520000, 11.118900,10,4.000000,18080000,22.764842,3.252120,4,CUSP,18078075,128,32
4520000,4520000,  9.431200,10,4.000000,18080000,26.838579,3.834083,4,CUSPARSE,18078075,128,32
4520000,4520000, 20.964700,10,8.000000,36160000,22.422453,3.449608,4,CUSP,36155981,128,32
4520000,4520000, 18.434200,10,8.000000,36160000,25.500429,3.923143,4,CUSPARSE,36155981,128,32
4520000,4520000, 39.158200,10,16.000000,72320000,23.085842,3.693735,4,CUSP,72312118,128,32
4520000,4520000, 39.455900,10,16.000000,72320000,22.911656,3.665865,4,CUSPARSE,72312118,128,32
4520000,4520000, 74.520900,10,32.000000,144640000,23.776417,3.881864,4,CUSP,144624172,128,32
4520000,4520000, 79.076900,10,32.000000,144640000,22.406544,3.658211,4,CUSPARSE,144624172,128,32
4520000,4520000,146.000100,10,64.000000,289280000,24.024093,3.962737,4,CUSP,289248428,128,32
4520000,4520000,161.834100,10,64.000000,289280000,21.673553,3.575019,4,CUSPARSE,289248428,128,32
4520000,4520000,291.174000,10,128.000000,578560000,23.968074,3.973981,4,CUSP,578496648,128,32
4520000,4520000,292.997200,10,128.000000,578560000,23.818931,3.949253,4,CUSPARSE,578496648,128,32
4540000,4540000,  3.141300,10,1.000000,4540000,28.905232,2.890523,4,CUSP,4539509,128,32
4540000,4540000,  3.958000,10,1.000000,4540000,22.940880,2.294088,4,CUSPARSE,4539509,128,32
4540000,4540000,  5.377400,10,2.000000,9080000,27.016775,3.377097,4,CUSP,9078944,128,32
4540000,4540000,  5.373700,10,2.000000,9080000,27.035377,3.379422,4,CUSPARSE,9078944,128,32
4540000,4540000, 10.459200,10,4.000000,18160000,24.307787,3.472541,4,CUSP,18158021,128,32
4540000,4540000,  9.032000,10,4.000000,18160000,28.148805,4.021258,4,CUSPARSE,18158021,128,32
4540000,4540000, 21.026300,10,8.000000,36320000,22.455687,3.454721,4,CUSP,36316014,128,32
4540000,4540000, 18.513800,10,8.000000,36320000,25.503138,3.923560,4,CUSPARSE,36316014,128,32
4540000,4540000, 39.542200,10,16.000000,72640000,22.962809,3.674049,4,CUSP,72632094,128,32
4540000,4540000, 39.697400,10,16.000000,72640000,22.873035,3.659686,4,CUSPARSE,72632094,128,32
4540000,4540000, 74.736100,10,32.000000,145280000,23.812856,3.887813,4,CUSP,145264484,128,32
4540000,4540000, 79.472700,10,32.000000,145280000,22.393602,3.656098,4,CUSPARSE,145264484,128,32
